,state,county,candidate,party,total_votes_x,won,total_votes_y
15278,New Mexico,McKinley County,Joe Biden,DEM,18029,True,923965
15279,New Mexico,McKinley County,Donald Trump,REP,7801,False,923965
15280,New Mexico,McKinley County,Jo Jorgensen,LIB,266,False,923965
15281,New Mexico,McKinley County,Howie Hawkins,GRN,202,False,923965
15282,New Mexico,McKinley County,Sheila Samm Tittle,CST,103,False,923965
15283,New Mexico,McKinley County,Gloria La Riva,PSL,85,False,923965
15284,New Mexico,Mora County,Joe Biden,DEM,1745,True,923965
15285,New Mexico,Mora County,Donald Trump,REP,903,False,923965
15286,New Mexico,Mora County,Jo Jorgensen,LIB,14,False,923965
15287,New Mexico,Mora County,Howie Hawkins,GRN,13,False,923965
15288,New Mexico,Mora County,Gloria La Riva,PSL,6,False,923965
15289,New Mexico,Mora County,Sheila Samm Tittle,CST,5,False,923965
15290,New Mexico,Otero County,Donald Trump,REP,14521,True,923965
15291,New Mexico,Otero County,Joe Biden,DEM,8485,False,923965
15292,New Mexico,Otero County,Jo Jorgensen,LIB,387,False,923965
15293,New Mexico,Otero County,Howie Hawkins,GRN,108,False,923965
15294,New Mexico,Otero County,Sheila Samm Tittle,CST,40,False,923965
15295,New Mexico,Otero County,Gloria La Riva,PSL,30,False,923965
15296,New Mexico,Quay County,Donald Trump,REP,2634,True,923965
15297,New Mexico,Quay County,Joe Biden,DEM,1170,False,923965
15298,New Mexico,Quay County,Jo Jorgensen,LIB,41,False,923965
15299,New Mexico,Quay County,Howie Hawkins,GRN,17,False,923965
15300,New Mexico,Quay County,Gloria La Riva,PSL,6,False,923965
15301,New Mexico,Quay County,Sheila Samm Tittle,CST,5,False,923965
15302,New Mexico,Rio Arriba County,Joe Biden,DEM,10990,True,923965
15303,New Mexico,Rio Arriba County,Donald Trump,REP,5408,False,923965
15304,New Mexico,Rio Arriba County,Jo Jorgensen,LIB,119,False,923965
15305,New Mexico,Rio Arriba County,Howie Hawkins,GRN,59,False,923965
15306,New Mexico,Rio Arriba County,Gloria La Riva,PSL,32,False,923965
15307,New Mexico,Rio Arriba County,Sheila Samm Tittle,CST,20,False,923965
15308,New Mexico,Roosevelt County,Donald Trump,REP,4634,True,923965
15309,New Mexico,Roosevelt County,Joe Biden,DEM,1802,False,923965
15310,New Mexico,Roosevelt County,Jo Jorgensen,LIB,138,False,923965
15311,New Mexico,Roosevelt County,Howie Hawkins,GRN,15,False,923965
15312,New Mexico,Roosevelt County,Sheila Samm Tittle,CST,12,False,923965
15313,New Mexico,Roosevelt County,Gloria La Riva,PSL,7,False,923965
15314,New Mexico,Sandoval County,Joe Biden,DEM,40588,True,923965
15315,New Mexico,Sandoval County,Donald Trump,REP,34174,False,923965
15316,New Mexico,Sandoval County,Jo Jorgensen,LIB,1187,False,923965
15317,New Mexico,Sandoval County,Howie Hawkins,GRN,350,False,923965
15318,New Mexico,Sandoval County,Sheila Samm Tittle,CST,157,False,923965
15319,New Mexico,Sandoval County,Gloria La Riva,PSL,106,False,923965
15320,New Mexico,San Juan County,Donald Trump,REP,32874,True,923965
15321,New Mexico,San Juan County,Joe Biden,DEM,18083,False,923965
15322,New Mexico,San Juan County,Jo Jorgensen,LIB,827,False,923965
15323,New Mexico,San Juan County,Howie Hawkins,GRN,251,False,923965
15324,New Mexico,San Juan County,Sheila Samm Tittle,CST,155,False,923965
15325,New Mexico,San Juan County,Gloria La Riva,PSL,104,False,923965
15326,New Mexico,San Miguel County,Joe Biden,DEM,7888,True,923965
15327,New Mexico,San Miguel County,Donald Trump,REP,3421,False,923965
15328,New Mexico,San Miguel County,Jo Jorgensen,LIB,115,False,923965
15329,New Mexico,San Miguel County,Howie Hawkins,GRN,57,False,923965
15330,New Mexico,San Miguel County,Gloria La Riva,PSL,27,False,923965
15331,New Mexico,San Miguel County,Sheila Samm Tittle,CST,23,False,923965
15332,New Mexico,Santa Fe County,Joe Biden,DEM,62530,True,923965
15333,New Mexico,Santa Fe County,Donald Trump,REP,18329,False,923965
15334,New Mexico,Santa Fe County,Jo Jorgensen,LIB,758,False,923965
15335,New Mexico,Santa Fe County,Howie Hawkins,GRN,403,False,923965
15336,New Mexico,Santa Fe County,Gloria La Riva,PSL,127,False,923965
15337,New Mexico,Santa Fe County,Sheila Samm Tittle,CST,80,False,923965
15338,New Mexico,Sierra County,Donald Trump,REP,3542,True,923965
15339,New Mexico,Sierra County,Joe Biden,DEM,2265,False,923965
15340,New Mexico,Sierra County,Jo Jorgensen,LIB,66,False,923965
15341,New Mexico,Sierra County,Howie Hawkins,GRN,36,False,923965
15342,New Mexico,Sierra County,Sheila Samm Tittle,CST,22,False,923965
15343,New Mexico,Sierra County,Gloria La Riva,PSL,14,False,923965
15344,New Mexico,Socorro County,Joe Biden,DEM,3722,True,923965
15345,New Mexico,Socorro County,Donald Trump,REP,3255,False,923965
15346,New Mexico,Socorro County,Jo Jorgensen,LIB,113,False,923965
15347,New Mexico,Socorro County,Howie Hawkins,GRN,39,False,923965
15348,New Mexico,Socorro County,Gloria La Riva,PSL,16,False,923965
15349,New Mexico,Socorro County,Sheila Samm Tittle,CST,15,False,923965
15350,New Mexico,Taos County,Joe Biden,DEM,13121,True,923965
15351,New Mexico,Taos County,Donald Trump,REP,3715,False,923965
15352,New Mexico,Taos County,Jo Jorgensen,LIB,152,False,923965
15353,New Mexico,Taos County,Howie Hawkins,GRN,146,False,923965
15354,New Mexico,Taos County,Gloria La Riva,PSL,27,False,923965
15355,New Mexico,Taos County,Sheila Samm Tittle,CST,20,False,923965
15356,New Mexico,Torrance County,Donald Trump,REP,4772,True,923965
15357,New Mexico,Torrance County,Joe Biden,DEM,2344,False,923965
15358,New Mexico,Torrance County,Jo Jorgensen,LIB,105,False,923965
15359,New Mexico,Torrance County,Howie Hawkins,GRN,29,False,923965
15360,New Mexico,Torrance County,Sheila Samm Tittle,CST,20,False,923965
15361,New Mexico,Torrance County,Gloria La Riva,PSL,11,False,923965
15362,New Mexico,Union County,Donald Trump,REP,1388,True,923965
15363,New Mexico,Union County,Joe Biden,DEM,383,False,923965
15364,New Mexico,Union County,Jo Jorgensen,LIB,11,False,923965
15365,New Mexico,Union County,Sheila Samm Tittle,CST,3,False,923965
15366,New Mexico,Union County,Howie Hawkins,GRN,2,False,923965
15367,New Mexico,Union County,Gloria La Riva,PSL,2,False,923965
15368,New Mexico,Valencia County,Donald Trump,REP,17364,True,923965
15369,New Mexico,Valencia County,Joe Biden,DEM,14263,False,923965
15370,New Mexico,Valencia County,Jo Jorgensen,LIB,406,False,923965
15371,New Mexico,Valencia County,Howie Hawkins,GRN,135,False,923965
15372,New Mexico,Valencia County,Sheila Samm Tittle,CST,64,False,923965
15373,New Mexico,Valencia County,Gloria La Riva,PSL,45,False,923965
15374,New York,Albany County,Joe Biden,DEM,99474,True,8613546
15375,New York,Albany County,Donald Trump,REP,51081,False,8613546
15376,New York,Albany County,Jo Jorgensen,LIB,1523,False,8613546
15377,New York,Albany County,Howie Hawkins,GRN,779,False,8613546
15378,New York,Albany County,Brock Pierce,IND,595,False,8613546
15379,New York,Albany County, Write-ins,WRI,134,False,8613546
15380,New York,Allegany County,Donald Trump,REP,14135,True,8613546
15381,New York,Allegany County,Joe Biden,DEM,6048,False,8613546
15382,New York,Allegany County,Jo Jorgensen,LIB,338,False,8613546
15383,New York,Allegany County,Brock Pierce,IND,92,False,8613546
15384,New York,Allegany County,Howie Hawkins,GRN,88,False,8613546
15385,New York,Allegany County, Write-ins,WRI,15,False,8613546
15386,New York,Bronx County,Joe Biden,DEM,355374,True,8613546
15387,New York,Bronx County,Donald Trump,REP,67740,False,8613546
15388,New York,Bronx County,Howie Hawkins,GRN,1420,False,8613546
15389,New York,Bronx County,Jo Jorgensen,LIB,775,False,8613546
15390,New York,Bronx County,Brock Pierce,IND,406,False,8613546
15391,New York,Bronx County, Write-ins,WRI,168,False,8613546
15392,New York,Broome County,Joe Biden,DEM,47010,True,8613546
15393,New York,Broome County,Donald Trump,REP,43800,False,8613546
15394,New York,Broome County,Jo Jorgensen,LIB,1104,False,8613546
15395,New York,Broome County,Howie Hawkins,GRN,432,False,8613546
15396,New York,Broome County,Brock Pierce,IND,372,False,8613546
15397,New York,Broome County, Write-ins,WRI,76,False,8613546
15398,New York,Cattaraugus County,Donald Trump,REP,22155,True,8613546
15399,New York,Cattaraugus County,Joe Biden,DEM,11879,False,8613546
15400,New York,Cattaraugus County,Jo Jorgensen,LIB,450,False,8613546
15401,New York,Cattaraugus County,Brock Pierce,IND,154,False,8613546
15402,New York,Cattaraugus County,Howie Hawkins,GRN,113,False,8613546
15403,New York,Cattaraugus County, Write-ins,WRI,9,False,8613546
15404,New York,Cayuga County,Donald Trump,REP,19512,True,8613546
15405,New York,Cayuga County,Joe Biden,DEM,16149,False,8613546
15406,New York,Cayuga County,Jo Jorgensen,LIB,399,False,8613546
15407,New York,Cayuga County,Howie Hawkins,GRN,185,False,8613546
15408,New York,Cayuga County,Brock Pierce,IND,162,False,8613546
15409,New York,Cayuga County, Write-ins,WRI,14,False,8613546
15410,New York,Chautauqua County,Donald Trump,REP,34853,True,8613546
15411,New York,Chautauqua County,Joe Biden,DEM,23087,False,8613546
15412,New York,Chautauqua County,Jo Jorgensen,LIB,756,False,8613546
15413,New York,Chautauqua County,Brock Pierce,IND,272,False,8613546
15414,New York,Chautauqua County,Howie Hawkins,GRN,203,False,8613546
15415,New York,Chautauqua County, Write-ins,WRI,24,False,8613546
15416,New York,Chemung County,Donald Trump,REP,21922,True,8613546
15417,New York,Chemung County,Joe Biden,DEM,16636,False,8613546
15418,New York,Chemung County,Jo Jorgensen,LIB,560,False,8613546
15419,New York,Chemung County,Brock Pierce,IND,162,False,8613546
15420,New York,Chemung County,Howie Hawkins,GRN,117,False,8613546
15421,New York,Chemung County, Write-ins,WRI,13,False,8613546
15422,New York,Chenango County,Donald Trump,REP,13482,True,8613546
15423,New York,Chenango County,Joe Biden,DEM,8290,False,8613546
15424,New York,Chenango County,Jo Jorgensen,LIB,316,False,8613546
15425,New York,Chenango County,Howie Hawkins,GRN,107,False,8613546
15426,New York,Chenango County,Brock Pierce,IND,80,False,8613546
15427,New York,Chenango County, Write-ins,WRI,7,False,8613546
15428,New York,Clinton County,Joe Biden,DEM,18364,True,8613546
15429,New York,Clinton County,Donald Trump,REP,16514,False,8613546
15430,New York,Clinton County,Jo Jorgensen,LIB,279,False,8613546
15431,New York,Clinton County,Brock Pierce,IND,153,False,8613546
15432,New York,Clinton County,Howie Hawkins,GRN,121,False,8613546
15433,New York,Clinton County, Write-ins,WRI,6,False,8613546
15434,New York,Columbia County,Joe Biden,DEM,20386,True,8613546
15435,New York,Columbia County,Donald Trump,REP,14464,False,8613546
15436,New York,Columbia County,Jo Jorgensen,LIB,357,False,8613546
15437,New York,Columbia County,Howie Hawkins,GRN,185,False,8613546
15438,New York,Columbia County,Brock Pierce,IND,115,False,8613546
15439,New York,Columbia County, Write-ins,WRI,15,False,8613546
15440,New York,Cortland County,Donald Trump,REP,10789,True,8613546
15441,New York,Cortland County,Joe Biden,DEM,10369,False,8613546
15442,New York,Cortland County,Jo Jorgensen,LIB,295,False,8613546
15443,New York,Cortland County,Howie Hawkins,GRN,113,False,8613546
15444,New York,Cortland County,Brock Pierce,IND,96,False,8613546
15445,New York,Cortland County, Write-ins,WRI,16,False,8613546
15446,New York,Delaware County,Donald Trump,REP,13387,True,8613546
15447,New York,Delaware County,Joe Biden,DEM,9143,False,8613546
15448,New York,Delaware County,Jo Jorgensen,LIB,268,False,8613546
15449,New York,Delaware County,Howie Hawkins,GRN,81,False,8613546
15450,New York,Delaware County,Brock Pierce,IND,79,False,8613546
15451,New York,Delaware County, Write-ins,WRI,13,False,8613546
15452,New York,Dutchess County,Joe Biden,DEM,81443,True,8613546
15453,New York,Dutchess County,Donald Trump,REP,66872,False,8613546
15454,New York,Dutchess County,Jo Jorgensen,LIB,1247,False,8613546
15455,New York,Dutchess County,Howie Hawkins,GRN,578,False,8613546
15456,New York,Dutchess County,Brock Pierce,IND,513,False,8613546
15457,New York,Dutchess County, Write-ins,WRI,92,False,8613546
15458,New York,Erie County,Joe Biden,DEM,267174,True,8613546
15459,New York,Erie County,Donald Trump,REP,197527,False,8613546
15460,New York,Erie County,Jo Jorgensen,LIB,4439,False,8613546
15461,New York,Erie County,Howie Hawkins,GRN,1986,False,8613546
15462,New York,Erie County,Brock Pierce,IND,1895,False,8613546
15463,New York,Erie County, Write-ins,WRI,0,False,8613546
15464,New York,Essex County,Joe Biden,DEM,9947,True,8613546
15465,New York,Essex County,Donald Trump,REP,8976,False,8613546
15466,New York,Essex County,Jo Jorgensen,LIB,173,False,8613546
15467,New York,Essex County,Brock Pierce,IND,90,False,8613546
15468,New York,Essex County,Howie Hawkins,GRN,73,False,8613546
15469,New York,Essex County, Write-ins,WRI,12,False,8613546
15470,New York,Franklin County,Donald Trump,REP,9668,True,8613546
15471,New York,Franklin County,Joe Biden,DEM,9253,False,8613546
15472,New York,Franklin County,Jo Jorgensen,LIB,173,False,8613546
15473,New York,Franklin County,Brock Pierce,IND,93,False,8613546
15474,New York,Franklin County,Howie Hawkins,GRN,77,False,8613546
15475,New York,Franklin County, Write-ins,WRI,4,False,8613546
15476,New York,Fulton County,Donald Trump,REP,15378,True,8613546
15477,New York,Fulton County,Joe Biden,DEM,7931,False,8613546
15478,New York,Fulton County,Jo Jorgensen,LIB,248,False,8613546
15479,New York,Fulton County,Brock Pierce,IND,87,False,8613546
15480,New York,Fulton County,Howie Hawkins,GRN,73,False,8613546
15481,New York,Fulton County, Write-ins,WRI,1,False,8613546
15482,New York,Genesee County,Donald Trump,REP,18876,True,8613546
15483,New York,Genesee County,Joe Biden,DEM,9625,False,8613546
15484,New York,Genesee County,Jo Jorgensen,LIB,456,False,8613546
15485,New York,Genesee County,Brock Pierce,IND,138,False,8613546
15486,New York,Genesee County,Howie Hawkins,GRN,109,False,8613546
15487,New York,Genesee County, Write-ins,WRI,13,False,8613546
15488,New York,Greene County,Donald Trump,REP,14271,True,8613546
15489,New York,Greene County,Joe Biden,DEM,10346,False,8613546
15490,New York,Greene County,Jo Jorgensen,LIB,305,False,8613546
15491,New York,Greene County,Howie Hawkins,GRN,121,False,8613546
15492,New York,Greene County,Brock Pierce,IND,91,False,8613546
15493,New York,Greene County, Write-ins,WRI,3,False,8613546
15494,New York,Hamilton County,Donald Trump,REP,2225,True,8613546
15495,New York,Hamilton County,Joe Biden,DEM,1178,False,8613546
15496,New York,Hamilton County,Jo Jorgensen,LIB,41,False,8613546
15497,New York,Hamilton County,Brock Pierce,IND,8,False,8613546
15498,New York,Hamilton County,Howie Hawkins,GRN,7,False,8613546
15499,New York,Hamilton County, Write-ins,WRI,1,False,8613546
15500,New York,Herkimer County,Donald Trump,REP,18870,True,8613546
15501,New York,Herkimer County,Joe Biden,DEM,9937,False,8613546
15502,New York,Herkimer County,Jo Jorgensen,LIB,298,False,8613546
15503,New York,Herkimer County,Brock Pierce,IND,111,False,8613546
15504,New York,Herkimer County,Howie Hawkins,GRN,98,False,8613546
15505,New York,Herkimer County, Write-ins,WRI,5,False,8613546
15506,New York,Jefferson County,Donald Trump,REP,25629,True,8613546
15507,New York,Jefferson County,Joe Biden,DEM,17307,False,8613546
15508,New York,Jefferson County,Jo Jorgensen,LIB,537,False,8613546
15509,New York,Jefferson County,Brock Pierce,IND,189,False,8613546
15510,New York,Jefferson County,Howie Hawkins,GRN,186,False,8613546
15511,New York,Jefferson County, Write-ins,WRI,7,False,8613546
15512,New York,Kings County,Joe Biden,DEM,703310,True,8613546
15513,New York,Kings County,Donald Trump,REP,202772,False,8613546
15514,New York,Kings County,Howie Hawkins,GRN,3978,False,8613546
15515,New York,Kings County,Jo Jorgensen,LIB,2504,False,8613546
15516,New York,Kings County,Brock Pierce,IND,682,False,8613546
15517,New York,Kings County, Write-ins,WRI,444,False,8613546
15518,New York,Lewis County,Donald Trump,REP,8894,True,8613546
15519,New York,Lewis County,Joe Biden,DEM,3824,False,8613546
15520,New York,Lewis County,Jo Jorgensen,LIB,126,False,8613546
15521,New York,Lewis County,Brock Pierce,IND,47,False,8613546
15522,New York,Lewis County,Howie Hawkins,GRN,46,False,8613546
15523,New York,Lewis County, Write-ins,WRI,7,False,8613546
15524,New York,Livingston County,Donald Trump,REP,18182,True,8613546
15525,New York,Livingston County,Joe Biden,DEM,12477,False,8613546
15526,New York,Livingston County,Jo Jorgensen,LIB,460,False,8613546
15527,New York,Livingston County,Brock Pierce,IND,140,False,8613546
15528,New York,Livingston County,Howie Hawkins,GRN,128,False,8613546
15529,New York,Livingston County, Write-ins,WRI,14,False,8613546
15530,New York,Madison County,Donald Trump,REP,18408,True,8613546
15531,New York,Madison County,Joe Biden,DEM,14807,False,8613546
15532,New York,Madison County,Jo Jorgensen,LIB,476,False,8613546
15533,New York,Madison County,Howie Hawkins,GRN,185,False,8613546
15534,New York,Madison County,Brock Pierce,IND,153,False,8613546
15535,New York,Madison County, Write-ins,WRI,9,False,8613546
15536,New York,Monroe County,Joe Biden,DEM,225746,True,8613546
15537,New York,Monroe County,Donald Trump,REP,145661,False,8613546
15538,New York,Monroe County,Jo Jorgensen,LIB,4865,False,8613546
15539,New York,Monroe County,Brock Pierce,IND,1785,False,8613546
15540,New York,Monroe County,Howie Hawkins,GRN,1529,False,8613546
15541,New York,Monroe County, Write-ins,WRI,278,False,8613546
15542,New York,Montgomery County,Donald Trump,REP,12745,True,8613546
15543,New York,Montgomery County,Joe Biden,DEM,7977,False,8613546
15544,New York,Montgomery County,Jo Jorgensen,LIB,242,False,8613546
15545,New York,Montgomery County,Howie Hawkins,GRN,87,False,8613546
15546,New York,Montgomery County,Brock Pierce,IND,79,False,8613546
15547,New York,Montgomery County, Write-ins,WRI,4,False,8613546
15548,New York,Nassau County,Joe Biden,DEM,396504,True,8613546
15549,New York,Nassau County,Donald Trump,REP,326716,False,8613546
15550,New York,Nassau County,Jo Jorgensen,LIB,3594,False,8613546
15551,New York,Nassau County,Howie Hawkins,GRN,1924,False,8613546
15552,New York,Nassau County,Brock Pierce,IND,1901,False,8613546
15553,New York,Nassau County, Write-ins,WRI,344,False,8613546
15554,New York,New York County,Joe Biden,DEM,603040,True,8613546
15555,New York,New York County,Donald Trump,REP,85185,False,8613546
15556,New York,New York County,Jo Jorgensen,LIB,3329,False,8613546
15557,New York,New York County,Howie Hawkins,GRN,2694,False,8613546
15558,New York,New York County,Brock Pierce,IND,656,False,8613546
15559,New York,New York County, Write-ins,WRI,359,False,8613546
15560,New York,Niagara County,Donald Trump,REP,56068,True,8613546
15561,New York,Niagara County,Joe Biden,DEM,46029,False,8613546
15562,New York,Niagara County,Jo Jorgensen,LIB,1133,False,8613546
15563,New York,Niagara County,Brock Pierce,IND,479,False,8613546
